D,Site2-oam02,interface.eth1.if_packets.rx,487217
D,Site2-oam02,interface.eth1.if_packets.tx,2988
D,Site2-oam02,interface.eth2.if_errors.rx,0
D,Site2-oam02,interface.eth2.if_errors.tx,0
D,Site2-oam02,interface.eth2.if_octets.rx,1435119635527
D,Site2-oam02,interface.eth2.if_octets.tx,126337043979
D,Site2-oam02,interface.eth2.if_packets.rx,886311501
D,Site2-oam02,interface.eth2.if_packets.tx,1364096978
D,Site2-pd01,cpu.0.idle,1715125038
D,Site2-pd01,cpu.0.interrupt,8072
D,Site2-pd01,cpu.0.nice,21
D,Site2-pd01,cpu.0.softirq,3204964
D,Site2-pd01,cpu.0.steal,0
D,Site2-pd01,cpu.0.system,55298509
D,Site2-pd01,cpu.0.user,73834588
D,Site2-pd01,cpu.0.wait,539724
D,Site2-pd01,cpu.1.idle,1713260059
D,Site2-pd01,cpu.1.interrupt,6156
D,Site2-pd01,cpu.1.nice,29
D,Site2-pd01,cpu.1.softirq,3322808
D,Site2-pd01,cpu.1.steal,0
D,Site2-pd01,cpu.1.system,57168838
D,Site2-pd01,cpu.1.user,73158358
D,Site2-pd01,cpu.1.wait,447448
D,Site2-pd01,cpu.2.idle,1716600266
D,Site2-pd01,cpu.2.interrupt,191340
D,Site2-pd01,cpu.2.nice,20
D,Site2-pd01,cpu.2.softirq,3247776
D,Site2-pd01,cpu.2.steal,0
D,Site2-pd01,cpu.2.system,55703963
D,Site2-pd01,cpu.2.user,71034771
D,Site2-pd01,cpu.2.wait,352422
D,Site2-pd01,cpu.3.idle,1714658736
D,Site2-pd01,cpu.3.interrupt,7427
D,Site2-pd01,cpu.3.nice,16
D,Site2-pd01,cpu.3.softirq,3585913
D,Site2-pd01,cpu.3.steal,0
D,Site2-pd01,cpu.3.system,57112173
D,Site2-pd01,cpu.3.user,74165051
D,Site2-pd01,cpu.3.wait,383149
D,Site2-pd01,cpu.4.idle,1713767646
D,Site2-pd01,cpu.4.interrupt,12349
D,Site2-pd01,cpu.4.nice,21
D,Site2-pd01,cpu.4.softirq,3551752
D,Site2-pd01,cpu.4.steal,0
D,Site2-pd01,cpu.4.system,55887527
D,Site2-pd01,cpu.4.user,73434447
D,Site2-pd01,cpu.4.wait,506403
D,Site2-pd01,cpu.5.idle,1711660896
D,Site2-pd01,cpu.5.interrupt,3496
D,Site2-pd01,cpu.5.nice,20
D,Site2-pd01,cpu.5.softirq,3797882
D,Site2-pd01,cpu.5.steal,0
D,Site2-pd01,cpu.5.system,58939124
D,Site2-pd01,cpu.5.user,72623703
D,Site2-pd01,cpu.5.wait,228643
D,Site2-pd01,disk.sda1.disk_io_time.io_time,51
D,Site2-pd01,disk.sda1.disk_io_time.weighted_io_time,51
D,Site2-pd01,disk.sda1.disk_merged.read,31
D,Site2-pd01,disk.sda1.disk_merged.write,0
D,Site2-pd01,disk.sda1.disk_octets.read,1503232
D,Site2-pd01,disk.sda1.disk_octets.write,0
D,Site2-pd01,disk.sda1.disk_ops.read,336
D,Site2-pd01,disk.sda1.disk_ops.write,0
D,Site2-pd01,disk.sda1.disk_time.read,2
D,Site2-pd01,disk.sda1.disk_time.write,0
D,Site2-pd01,disk.sda2.disk_io_time.io_time,55344409
D,Site2-pd01,disk.sda2.disk_io_time.weighted_io_time,82476573
D,Site2-pd01,disk.sda2.disk_merged.read,3510
D,Site2-pd01,disk.sda2.disk_merged.write,458619217
D,Site2-pd01,disk.sda2.disk_octets.read,12512146432
D,Site2-pd01,disk.sda2.disk_octets.write,3198722228224
D,Site2-pd01,disk.sda2.disk_ops.read,119684
D,Site2-pd01,disk.sda2.disk_ops.write,322317006
D,Site2-pd01,disk.sda2.disk_time.read,1056
D,Site2-pd01,disk.sda2.disk_time.write,4744865
D,Site2-pd01,disk.sda.disk_io_time.io_time,55344438
D,Site2-pd01,disk.sda.disk_io_time.weighted_io_time,82476638
D,Site2-pd01,disk.sda.disk_merged.read,3541
D,Site2-pd01,disk.sda.disk_merged.write,458619217
D,Site2-pd01,disk.sda.disk_octets.read,12514272256
D,Site2-pd01,disk.sda.disk_octets.write,3198722228224
D,Site2-pd01,disk.sda.disk_ops.read,120172
D,Site2-pd01,disk.sda.disk_ops.write,322317006
D,Site2-pd01,disk.sda.disk_time.read,1056
D,Site2-pd01,disk.sda.disk_time.write,4744864
D,Site2-pd01,disk.sr0.disk_io_time.io_time,15
D,Site2-pd01,disk.sr0.disk_io_time.weighted_io_time,15
D,Site2-pd01,disk.sr0.disk_merged.read,1
D,Site2-pd01,disk.sr0.disk_merged.write,0
D,Site2-pd01,disk.sr0.disk_octets.read,108544
D,Site2-pd01,disk.sr0.disk_octets.write,0
D,Site2-pd01,disk.sr0.disk_ops.read,29
D,Site2-pd01,disk.sr0.disk_ops.write,0
D,Site2-pd01,disk.sr0.disk_time.read,16
D,Site2-pd01,disk.sr0.disk_time.write,0
D,Site2-pd01,interface.eth0.if_errors.rx,0
D,Site2-pd01,interface.eth0.if_errors.tx,0
D,Site2-pd01,interface.eth0.if_octets.rx,2162607516952
D,Site2-pd01,interface.eth0.if_octets.tx,1463542003256
D,Site2-pd01,interface.eth0.if_packets.rx,9298978909
D,Site2-pd01,interface.eth0.if_packets.tx,11117353339
D,Site2-pd01,interface.eth1.if_errors.rx,0
D,Site2-pd01,interface.eth1.if_errors.tx,0
D,Site2-pd01,interface.eth1.if_octets.rx,62354764452
D,Site2-pd01,interface.eth1.if_octets.tx,95158708799
D,Site2-pd01,interface.eth1.if_packets.rx,804883923
D,Site2-pd01,interface.eth1.if_packets.tx,1244896977
D,Site2-pd01,interface.eth2.if_errors.rx,0
D,Site2-pd01,interface.eth2.if_errors.tx,0
D,Site2-pd01,interface.eth2.if_octets.rx,11849992012
D,Site2-pd01,interface.eth2.if_octets.tx,8515599688
D,Site2-pd01,interface.eth2.if_packets.rx,134752545
D,Site2-pd01,interface.eth2.if_packets.tx,134112196
D,Site2-pd01,interface.eth3.if_errors.rx,0
D,Site2-pd01,interface.eth3.if_errors.tx,0
D,Site2-pd01,interface.eth3.if_octets.rx,884502018
D,Site2-pd01,interface.eth3.if_octets.tx,1145805590
D,Site2-pd01,interface.eth3.if_packets.rx,13674243
D,Site2-pd01,interface.eth3.if_packets.tx,16699151
D,Site2-pd01,interface.eth4.if_errors.rx,0
D,Site2-pd01,interface.eth4.if_errors.tx,0
D,Site2-pd01,interface.eth4.if_octets.rx,2078446515227
D,Site2-pd01,interface.eth4.if_octets.tx,703199206916
D,Site2-pd01,interface.eth4.if_packets.rx,3601618176
D,Site2-pd01,interface.eth4.if_packets.tx,6582670507
D,Site2-pd01,node1.gc-PS MarkSweep.invocations,3
D,Site2-pd01,node1.gc-PS MarkSweep.total_time_in_ms.collection_time,350
D,Site2-pd01,node1.gc-PS Scavenge.invocations,25915
D,Site2-pd01,node1.gc-PS Scavenge.total_time_in_ms.collection_time,169397
D,Site2-pd01,node2.gc-PS MarkSweep.invocations,3
D,Site2-pd01,node2.gc-PS MarkSweep.total_time_in_ms.collection_time,303
D,Site2-pd01,node2.gc-PS Scavenge.invocations,24423
D,Site2-pd01,node2.gc-PS Scavenge.total_time_in_ms.collection_time,138261
D,Site2-pd01,node3.gc-PS MarkSweep.invocations,3
D,Site2-pd01,node3.gc-PS MarkSweep.total_time_in_ms.collection_time,343
D,Site2-pd01,node3.gc-PS Scavenge.invocations,24391
D,Site2-pd01,node3.gc-PS Scavenge.total_time_in_ms.collection_time,136129
D,Site2-pd01,node4.gc-PS MarkSweep.invocations,3
D,Site2-pd01,node4.gc-PS MarkSweep.total_time_in_ms.collection_time,301
D,Site2-pd01,node4.gc-PS Scavenge.invocations,24473
D,Site2-pd01,node4.gc-PS Scavenge.total_time_in_ms.collection_time,137279
D,Site2-pd02,cpu.0.idle,1743288918
D,Site2-pd02,cpu.0.interrupt,6916
D,Site2-pd02,cpu.0.nice,20
D,Site2-pd02,cpu.0.softirq,2862966
D,Site2-pd02,cpu.0.steal,0
D,Site2-pd02,cpu.0.system,42570696
D,Site2-pd02,cpu.0.user,57778375
D,Site2-pd02,cpu.0.wait,192016
